,0
1900-08-03,6.797174654213995
1900-08-04,-1.2461276187857528
1900-08-05,11.613355270005965
1900-08-06,2.145871825577279
1900-08-07,-5.468608252985629
1900-08-08,0.399950748844347
1900-08-09,-1.4939100651225434
1900-08-10,13.431029081049811
1900-08-11,7.16982524887886
1900-08-12,8.006727756454852
1900-08-13,-11.665146592862634
1900-08-14,10.65874969267742
1900-08-15,14.011215911686085
1900-08-16,14.841990908972313
1900-08-17,1.0317350955347617
1900-08-18,20.297001225960564
1900-08-19,9.640414896244305
1900-08-20,11.423833693385763
1900-08-21,0.4383010263628293
1900-08-22,7.1601710008976465
1900-08-23,10.827883773198222
1900-08-24,-6.820557386937367
1900-08-25,1.373896420934683
1900-08-26,0.3116039166898936
1900-08-27,18.114202724946253
1900-08-28,4.0163658168421135
1900-08-29,-2.8745156986720577
1900-08-30,15.153739751344524
1900-08-31,17.731955509935567
1900-09-01,5.923574435682071
1900-09-02,6.879774153605014
1900-09-03,10.235929207085732
1900-09-04,11.696815570111918
1900-09-05,4.362734861062715
1900-09-06,15.576441878512885
1900-09-07,15.040355463620674
1900-09-08,22.552266157500128
1900-09-09,7.911034989711652
1900-09-10,13.709258496538082
1900-09-11,2.9936949676456273
1900-09-12,16.511836762874257
1900-09-13,7.449566630210041
1900-09-14,5.91530184161916
1900-09-15,15.595184782239453
1900-09-16,10.467834927570161
1900-09-17,10.86315348249374
1900-09-18,8.283851370411128
1900-09-19,18.180506053699624
1900-09-20,19.335421971418405
1900-09-21,11.044890041633028
1900-09-22,2.928642711624044
1900-09-23,21.98728612313821
1900-09-24,1.6123194036507744
1900-09-25,9.207863245935371
1900-09-26,8.873557176042828
1900-09-27,3.742795582154624
1900-09-28,10.978311331787156
1900-09-29,8.11084849774381
1900-09-30,-3.9975691247527596
1900-10-01,1.6458298872514572
1900-10-02,12.528856713656602
1900-10-03,13.72992066503748
1900-10-04,11.323700197263635
1900-10-05,-4.619706747388168
1900-10-06,6.721783295589696
1900-10-07,19.94581615975973
1900-10-08,19.189658604644485
1900-10-09,9.235651495432002
1900-10-10,-1.8627675477467989
1900-10-11,0.06070983327630586
1900-10-12,0.0865342752824958
1900-10-13,6.683198848665318
1900-10-14,10.707295697114962
1900-10-15,10.684325992026029
1900-10-16,13.759292847668611
1900-10-17,16.795494261771957
1900-10-18,1.3136947142833613
1900-10-19,15.083186065839786
1900-10-20,10.594552581894659
1900-10-21,6.265246606954383
1900-10-22,17.717782961371647
1900-10-23,17.206414434644252
1900-10-24,5.149994098499843
1900-10-25,7.980018770872233
1900-10-26,11.969710639536721
1900-10-27,25.082897747216002
1900-10-28,15.029767585501927
1900-10-29,2.7308927103636824
1900-10-30,11.683410826194747
1900-10-31,19.220023150106954
1900-11-01,12.243761971746501
1900-11-02,7.18820753343593
1900-11-03,-0.39145955448473657
1900-11-04,8.648026238801046
1900-11-05,15.869425906978616
1900-11-06,16.206464019775193
1900-11-07,-0.4313055052664563
1900-11-08,14.364099413207152
1900-11-09,21.390036294465286
1900-11-10,4.426732591039844
1900-11-11,25.695613301300362
1900-11-12,10.044013363358182
1900-11-13,15.430582758776822
1900-11-14,15.459190984495596
1900-11-15,13.219107479125542
1900-11-16,5.997663122707241
1900-11-17,10.694965657195388
1900-11-18,25.34309914305836
1900-11-19,14.635784087367664
1900-11-20,12.289537410889032
1900-11-21,8.673752374302108
1900-11-22,3.6721434794245003
1900-11-23,1.8594221679221583
1900-11-24,25.91311104726139
1900-11-25,28.0822729497915
1900-11-26,21.081692966593952
1900-11-27,10.301053647274538
1900-11-28,10.346220107299812
1900-11-29,-7.8461962564232515
1900-11-30,7.386512816911957
1900-12-01,14.114716241350655
1900-12-02,8.53664987116707
1900-12-03,11.950371864364069
1900-12-04,16.214644537373918
1900-12-05,12.5888556160585
1900-12-06,-1.4766061891041247
1900-12-07,-2.864228853526434
1900-12-08,9.098273986895613
1900-12-09,10.266528176492502
1900-12-10,3.1969203474138306
1900-12-11,12.566831799550155
1900-12-12,17.10877793552235
1900-12-13,11.119751853666832
1900-12-14,6.6303589890903885
1900-12-15,17.776672086066604
1900-12-16,11.82141722442623
1900-12-17,6.3619714011411626
1900-12-18,10.665749384622423
1900-12-19,10.530488576912434
1900-12-20,-0.5416610963847219
1900-12-21,18.60303701454268
1900-12-22,9.705874084301573
1900-12-23,5.470948100081839
1900-12-24,9.427420839391553
1900-12-25,9.217934036231538
1900-12-26,-1.7241592291173191
1900-12-27,20.95927776762015
1900-12-28,0.32867585295168134
1900-12-29,11.37058482704503
1900-12-30,-2.2168169944470044
1900-12-31,1.755115849430121
1901-01-01,-2.163329361014876
1901-01-02,1.9165661720172196
1901-01-03,5.400711698504075
1901-01-04,12.78940317416136
1901-01-05,14.887825324818941
1901-01-06,11.192039149139507
1901-01-07,3.6405833888837593
1901-01-08,12.603296313764972
1901-01-09,10.104486762039143
1901-01-10,6.050141654480667
1901-01-11,-0.6549262130724607
1901-01-12,8.569348827994501
1901-01-13,9.767505565946662
1901-01-14,10.584768111589598
1901-01-15,15.280932675621578
1901-01-16,3.5963248954131046
1901-01-17,17.34562710563845
1901-01-18,11.272660510020678
1901-01-19,19.37136094919645
1901-01-20,-4.92645265162645
1901-01-21,2.049239549695624
1901-01-22,1.2021429898458447
1901-01-23,13.854654329897334
1901-01-24,11.898483797992666
1901-01-25,-0.9769193695219407
1901-01-26,14.956128667751322
1901-01-27,7.667430603512402
1901-01-28,9.690007494250665
1901-01-29,9.314868004686938
1901-01-30,16.25553904518457
1901-01-31,15.760756156144119
1901-02-01,7.237072312971097
1901-02-02,10.729097473999001
1901-02-03,6.7739866367021815
1901-02-04,17.65631049977131
1901-02-05,8.729329999091867
1901-02-06,15.90035210485514
1901-02-07,21.926272919105003
1901-02-08,17.140431110912225
1901-02-09,9.32116094419451
1901-02-10,7.105065918105957
1901-02-11,1.244342218558618
1901-02-12,3.292679509545807
1901-02-13,13.027512368447201
1901-02-14,20.131150937794942
1901-02-15,8.788286101157206
1901-02-16,8.130081938883112
1901-02-17,-1.2945164207220223
1901-02-18,3.2687375406839676
1901-02-19,11.160575768880825
1901-02-20,-0.42733772155871463
1901-02-21,0.019317863923657086
1901-02-22,23.99532401840574
1901-02-23,15.813290091687156
1901-02-24,19.603121023749082
1901-02-25,13.576336050268623
1901-02-26,3.541408405773108
1901-02-27,15.939294742731267
1901-02-28,4.90927678235415
1901-03-01,23.815535279018636
1901-03-02,7.5472883413168805
1901-03-03,5.502166789577745
1901-03-04,6.337318902613512
1901-03-05,18.796113755967063
1901-03-06,3.8736232538837765
1901-03-07,14.848394183689319
1901-03-08,8.99846069462126
1901-03-09,19.596096704892503
1901-03-10,10.175129245171854
1901-03-11,13.22614784619528
1901-03-12,13.68529988593587
1901-03-13,6.8562844166273464
1901-03-14,15.048776174707626
1901-03-15,6.67743915432736
1901-03-16,20.566709609857437
1901-03-17,19.84538735536896
1901-03-18,-6.930847589090636
1901-03-19,5.126962954505892
1901-03-20,6.861336901806164
1901-03-21,8.312754583063038
1901-03-22,7.016875936741337
1901-03-23,-4.090113344028479
1901-03-24,8.202963793790886
1901-03-25,3.698091702524856
1901-03-26,23.548665157926575
1901-03-27,16.15557297954613
1901-03-28,16.672241053349197
1901-03-29,2.75821237580153
1901-03-30,11.687353657378814
1901-03-31,13.7486133854512
1901-04-01,6.468613541888814
1901-04-02,-0.8395479949647626
1901-04-03,5.999166990188956
1901-04-04,22.462914104718354
1901-04-05,-0.7784340823626525
1901-04-06,14.02385750581411
1901-04-07,13.584167214344502
1901-04-08,-7.504724697432572
1901-04-09,5.1017058849684425
1901-04-10,18.815797461934277
1901-04-11,5.892209803949665
1901-04-12,17.452074177252435
1901-04-13,18.711759000175807
1901-04-14,13.266352859259957
1901-04-15,8.534627307632809
1901-04-16,-2.432394008753258
1901-04-17,8.597285682216324
1901-04-18,14.938042819713095
1901-04-19,9.608422242819367
1901-04-20,16.014101645909097
1901-04-21,18.930590467037455
1901-04-22,2.5327058552268626
1901-04-23,3.7021902660110095
1901-04-24,7.736596066917752
1901-04-25,14.775312522972124
1901-04-26,4.554429745925227
1901-04-27,-6.116272696898449
1901-04-28,15.428141303695131
1901-04-29,14.71975028686688
1901-04-30,25.187655102935885
1901-05-01,14.743477381085349
1901-05-02,15.181301179524656
1901-05-03,5.825878410091851
1901-05-04,17.7296026462987
1901-05-05,-2.877859947842742
1901-05-06,4.279478125728753
1901-05-07,15.34132471532947
1901-05-08,10.430531402661567
1901-05-09,22.543445954798784
1901-05-10,8.160537854836187
1901-05-11,9.413761054013994
1901-05-12,18.970076209202034
1901-05-13,5.8360046230632205
1901-05-14,5.094986987967705
1901-05-15,8.97807090278077
1901-05-16,0.05885805670037492
1901-05-17,19.9241720493626
1901-05-18,8.1718413911543
1901-05-19,11.292971433994143
1901-05-20,14.48785789507987
1901-05-21,-7.033256227291247
1901-05-22,13.096507624015402
1901-05-23,17.108605857712448
1901-05-24,-6.192796674893884
1901-05-25,19.320383478399414
1901-05-26,0.8368302977902413
1901-05-27,8.892323674472115
1901-05-28,5.538614938481751
1901-05-29,12.337731008040187
1901-05-30,2.3488606329137474
1901-05-31,18.791951609811868
1901-06-01,12.263168448531461
1901-06-02,12.915825797575273
1901-06-03,-3.7761540136746437
1901-06-04,9.04208933013714
1901-06-05,5.016195916349216
1901-06-06,2.9686871946978703
1901-06-07,10.082806098660432
1901-06-08,17.846728808538792
1901-06-09,2.2210240452982237
1901-06-10,8.22140408340914
1901-06-11,5.683696136606644
1901-06-12,13.214008126327894
1901-06-13,9.07196890237636
1901-06-14,6.273029987636327
1901-06-15,16.511468662111405
1901-06-16,11.348167636066657
1901-06-17,8.89915061929143
1901-06-18,17.034610097239465
1901-06-19,10.114752221459424
1901-06-20,9.723597769754344
1901-06-21,7.593108400587525
1901-06-22,5.248282840560258
1901-06-23,17.996439097310454
1901-06-24,0.0983072803845122
1901-06-25,14.077893529659256
1901-06-26,16.934418199389086
1901-06-27,21.132391444584865
1901-06-28,17.027244988424016
1901-06-29,12.327541638651022
1901-06-30,6.352042734768946
1901-07-01,10.15068613077819
1901-07-02,8.943145535958305
1901-07-03,10.025647568900977
1901-07-04,1.7293573998791913
1901-07-05,30.428321043154618
1901-07-06,10.981489020681579
1901-07-07,13.17252779482187
1901-07-08,10.711785451310176
1901-07-09,13.63507561911143
1901-07-10,2.573445568746359
1901-07-11,12.958160321818001
1901-07-12,9.62214430389832
1901-07-13,14.871952075301937
1901-07-14,15.298542693298852
1901-07-15,22.84968820781549
1901-07-16,5.804611919985026
1901-07-17,-1.3152511286439488
1901-07-18,1.1607792913376542
1901-07-19,-2.164611428064413
1901-07-20,-1.5642961367259165
1901-07-21,16.882184884276374
1901-07-22,12.865833513821517
1901-07-23,16.310833969993737
1901-07-24,1.954403905484556
1901-07-25,14.472133637995785
1901-07-26,14.341566451013692
1901-07-27,1.1963539262488254
1901-07-28,11.419039069621551
1901-07-29,10.39721558541726
1901-07-30,-5.923993808382065
1901-07-31,3.9666390247287575
1901-08-01,15.148775657783004
1901-08-02,6.521244205802736
1901-08-03,17.133008077424897
1901-08-04,12.15041078012536
1901-08-05,14.224695320072707
1901-08-06,11.821796924729789
1901-08-07,6.893460860709477
1901-08-08,19.940453434079856
1901-08-09,14.558644574228424
1901-08-10,7.421603133078587
1901-08-11,9.591908829038353
1901-08-12,28.466361745506156
1901-08-13,16.702575353111232
1901-08-14,13.90011944410277
1901-08-15,0.722029602643742
1901-08-16,1.7333805914514198
1901-08-17,10.298578714304691
1901-08-18,14.154166991615398
1901-08-19,-1.8848822615255596
1901-08-20,22.28468387016786
1901-08-21,22.594837924821597
1901-08-22,13.20131994940991
1901-08-23,0.5910623468734517
1901-08-24,6.340259955048634
1901-08-25,13.446970402434749
1901-08-26,4.8881413972432775
1901-08-27,9.35905890575569
1901-08-28,13.82183556251301
1901-08-29,10.115198912456174
1901-08-30,7.717711689906723
1901-08-31,2.568564966817437
1901-09-01,18.470171267971775
1901-09-02,8.369184859122505
1901-09-03,25.459231402931977
1901-09-04,6.932273092683734
1901-09-05,3.428445831199161
1901-09-06,13.359971973901724
1901-09-07,27.445401173750877
1901-09-08,-1.2269785270173852
1901-09-09,15.131043222340896
1901-09-10,10.951248432269894
1901-09-11,9.84022303354611
1901-09-12,3.87721159988822
1901-09-13,10.592607821554981
1901-09-14,2.622198789906715
1901-09-15,10.0837747402314
1901-09-16,1.5988679030478679
1901-09-17,9.252003016227922
1901-09-18,9.500155488243603
1901-09-19,6.383740209794739
1901-09-20,17.034020806699623
1901-09-21,14.578856390608454
1901-09-22,19.901165021495427
1901-09-23,-7.007133545536437
1901-09-24,-1.4991410872281925
1901-09-25,13.235967328205742
1901-09-26,14.267636071895364
1901-09-27,15.173582455488393
1901-09-28,12.465112234428474
1901-09-29,16.52883386409489
1901-09-30,19.554007585759045
1901-10-01,3.1872893609788298
1901-10-02,26.06868221838907
1901-10-03,11.276980590521509
1901-10-04,17.89106221347365
1901-10-05,23.00423448285957
1901-10-06,11.235233559022555
1901-10-07,7.409780968980854
1901-10-08,0.1386197750067435
1901-10-09,8.274753308352
1901-10-10,31.566758652938546
1901-10-11,4.506407229154117
1901-10-12,17.160011555285966
1901-10-13,12.264329437452954
1901-10-14,21.80728252913567
1901-10-15,-1.4761992400836714
1901-10-16,6.709244142372479
1901-10-17,13.501648604828999
1901-10-18,1.9765149068861323
1901-10-19,-0.2749616611047436
1901-10-20,9.82592905028863
1901-10-21,13.861727757684056
1901-10-22,9.843612820964182
1901-10-23,3.7447000976721867
1901-10-24,18.668548399809353
1901-10-25,-0.8504512760567646
1901-10-26,-0.7088504310774901
1901-10-27,1.8396235339692808
1901-10-28,5.2919219552219605
1901-10-29,4.860446213449056
1901-10-30,14.207358492433032
1901-10-31,3.4985823416198265
1901-11-01,4.930341528687911
1901-11-02,8.862798311222072
1901-11-03,11.120962736861268
1901-11-04,-11.265447617703853
1901-11-05,13.172258000409098
1901-11-06,2.2563606351724586
1901-11-07,10.931334660934686
1901-11-08,21.875766732863227
1901-11-09,17.613810096052276
1901-11-10,13.31820867276
1901-11-11,18.42655890561838
1901-11-12,7.915523864324211
1901-11-13,10.036274278998542
1901-11-14,17.671002766165543
1901-11-15,-0.11859252495134243
1901-11-16,7.4252140836147404
1901-11-17,11.27513969504826
1901-11-18,17.789876920060678
1901-11-19,16.595713571856756
1901-11-20,15.835024756757901
1901-11-21,3.322247789899074
1901-11-22,13.139887013753587
1901-11-23,19.45541321927511
1901-11-24,12.247586502436686
1901-11-25,7.30781608108939
1901-11-26,4.012864089805897
1901-11-27,13.501318684788776
1901-11-28,23.09535274594412
1901-11-29,2.4028983158132986
1901-11-30,5.596000189781629
1901-12-01,11.113424846045099
1901-12-02,17.949088342104368
1901-12-03,2.0968182979613825
1901-12-04,4.133486653497086
1901-12-05,11.451502621466311
1901-12-06,-0.9780470004434427
1901-12-07,12.943584451912658
1901-12-08,8.241179549844338
1901-12-09,6.782391357962381
1901-12-10,-2.6802444653534465
1901-12-11,5.304040557797849
1901-12-12,11.221071083821016
1901-12-13,13.054459790619164
1901-12-14,15.254045317102591
1901-12-15,8.927715311758469
1901-12-16,19.806194876198937
1901-12-17,12.55025654871763
1901-12-18,1.1109821808290654
1901-12-19,6.777014065678435
1901-12-20,16.82369875255044
1901-12-21,12.415896185120504
1901-12-22,6.245341855040545
1901-12-23,6.741007444739216
1901-12-24,-3.214082838272903
1901-12-25,7.599743700302486
1901-12-26,15.633448445796354
1901-12-27,16.966676798234275
1901-12-28,14.878422604100233
1901-12-29,16.651848180643945
1901-12-30,13.589216293419028
1901-12-31,6.1397819286745445
1902-01-01,3.8513848303320977
1902-01-02,-3.5025890084135067
1902-01-03,8.270867899102639
1902-01-04,11.427840284914842
1902-01-05,19.246171481531455
1902-01-06,10.002578420560589
1902-01-07,11.88617246571002
1902-01-08,17.692342191382362
1902-01-09,2.9665967259558466
1902-01-10,10.54814264288144
1902-01-11,13.569235144726086
1902-01-12,-5.807256479311734
1902-01-13,7.595961737047044
1902-01-14,5.997699628332463
1902-01-15,11.385965184336225
1902-01-16,12.568347365492855
1902-01-17,15.243713441064173
1902-01-18,7.028736544436159
1902-01-19,16.22743778781364
1902-01-20,21.370124126530488
1902-01-21,8.89147922153813
1902-01-22,-7.888222999514454
1902-01-23,19.795974996751852
1902-01-24,1.63490459617692
1902-01-25,9.554854767932557
1902-01-26,10.632863320844987
1902-01-27,13.492861014966309
1902-01-28,4.869610203614541
1902-01-29,7.889266076978847
1902-01-30,7.686639068657133
1902-01-31,16.159907329727716
1902-02-01,1.227887660259963
1902-02-02,0.45476234470747734
1902-02-03,27.603825905432252
1902-02-04,16.127041529680405
1902-02-05,7.892743516072977
1902-02-06,19.29140114374777
1902-02-07,8.796500881746315
1902-02-08,-1.764103654716605
1902-02-09,11.11063544675361
1902-02-10,18.114019226579764
1902-02-11,8.935348459117245
1902-02-12,6.442488383746754
1902-02-13,-5.279012336345843
1902-02-14,7.508394928269105
1902-02-15,7.312107704574722
1902-02-16,33.68806869616092
1902-02-17,6.140591937325548
1902-02-18,-9.612094060519762
1902-02-19,-5.681174411417038
1902-02-20,12.289464292938307
1902-02-21,5.274913225340331
1902-02-22,13.615671500053416
1902-02-23,-3.435719131578036
1902-02-24,14.00453727526504
1902-02-25,16.986558913522718
1902-02-26,19.381274249795677
1902-02-27,7.889179910569727
1902-02-28,-1.9272961402362192
1902-03-01,14.450040269684736
1902-03-02,10.687273006955081
1902-03-03,20.660632768658488
1902-03-04,9.183803406691142
1902-03-05,10.431040798121373
1902-03-06,0.16293819831482814
1902-03-07,20.606670897421626
1902-03-08,3.8695346509335655
1902-03-09,20.62079815959798
1902-03-10,7.590562886607842
1902-03-11,19.683748728537637
1902-03-12,18.22631488903718
1902-03-13,9.306566970803793
1902-03-14,8.06813305820035
1902-03-15,13.554120652662032
1902-03-16,3.993602639875414
1902-03-17,21.64806828993642
1902-03-18,16.855156517687757
1902-03-19,-0.43854379035651014
1902-03-20,9.479955360357488
1902-03-21,1.4413382463704334
1902-03-22,5.1146722926619255
1902-03-23,16.02431074541426
1902-03-24,7.119424927169399
1902-03-25,14.311916425297703
1902-03-26,6.076739400197853
1902-03-27,4.714589582523118
1902-03-28,8.887016004968231
1902-03-29,2.3263888250785136
1902-03-30,-17.183311208922234
1902-03-31,13.86085718423983
1902-04-01,8.457972422823389
1902-04-02,13.917304264196618
1902-04-03,7.575118319177589
1902-04-04,17.091333089855624
1902-04-05,9.336328444297225
1902-04-06,-0.41042268179167607
1902-04-07,18.99308958620312
1902-04-08,6.179014926806262
1902-04-09,8.942752551838371
1902-04-10,0.09796167542944723
1902-04-11,-2.9602602454120603
1902-04-12,19.26676852302366
1902-04-13,5.345649545215484
1902-04-14,15.857268921997797
1902-04-15,16.650468316163174
1902-04-16,14.894341097880288
1902-04-17,23.629944348019393
1902-04-18,11.758948257630703
1902-04-19,0.14774400059337722
1902-04-20,12.465508510700893
1902-04-21,7.652849386476152
1902-04-22,18.798191250867816
1902-04-23,19.716855212784555
1902-04-24,14.051180215380318
1902-04-25,-2.5423456826144086
1902-04-26,24.251913938180124
1902-04-27,10.767271993592102
1902-04-28,10.678451711533539
1902-04-29,14.219525009712424
1902-04-30,-1.0348192936448548
1902-05-01,7.732379641273169
1902-05-02,19.694329369601007
1902-05-03,15.674656972280776
1902-05-04,1.9203914601546241
1902-05-05,8.82710987859436
1902-05-06,5.654702830927385
1902-05-07,14.079826109724959
1902-05-08,2.4401105162885557
1902-05-09,11.832441225760386
1902-05-10,1.7628032425801443
1902-05-11,29.068618021184605
1902-05-12,7.680022613569646
1902-05-13,0.8733147026105712
1902-05-14,2.1955662983532847
1902-05-15,6.576906573903226
1902-05-16,22.068031102106044
1902-05-17,8.384830837283982
1902-05-18,5.303959015074751
1902-05-19,-8.606037284055745
1902-05-20,3.9835714818377683
1902-05-21,7.137312830469799
1902-05-22,10.051754303346419
1902-05-23,10.84538464060618
1902-05-24,18.625879627669896
1902-05-25,6.75661920740343
1902-05-26,26.043651858931728
1902-05-27,14.079487632123596
1902-05-28,17.23176404208328
1902-05-29,19.45044893795638
1902-05-30,16.7500328950683
1902-05-31,1.9319161737576813
1902-06-01,12.145289784188478
1902-06-02,8.585238836408795
1902-06-03,10.214283584427529
1902-06-04,0.42479543330070335
1902-06-05,18.466535925283353
1902-06-06,9.672364516862318
1902-06-07,7.0595253210901046
1902-06-08,17.723385011340874
1902-06-09,12.389567864794817
1902-06-10,18.79913801920857
1902-06-11,15.838641073117085
1902-06-12,6.566796443750177
1902-06-13,5.986588575670936
1902-06-14,2.895551379435222
1902-06-15,8.866266336413206
1902-06-16,12.951099886540364
1902-06-17,6.254463617945672
1902-06-18,5.296730007875392
1902-06-19,15.956064427581872
1902-06-20,17.473538908541403
1902-06-21,-4.47234581793076
1902-06-22,10.848436600945552
1902-06-23,7.957700510538589
1902-06-24,12.838452707297957
1902-06-25,20.993816371229265
1902-06-26,12.76466837070675
1902-06-27,2.3188094289454035
1902-06-28,-0.1835835740554579
1902-06-29,9.35132569467461
1902-06-30,19.417738371445118
1902-07-01,18.298763242932992
1902-07-02,8.831953764299417
1902-07-03,2.686698875519724
1902-07-04,6.351260518713624
1902-07-05,10.501449884229384
